"","id","expl.name","expl.val","pred.name","pred.val"
"49",49,"chl",1.65243783886686,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.258366448427206
"50",50,"chl",1.6852200959969,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.25765401325857
"51",51,"chl",1.71800235312695,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.257170419799902
"52",52,"chl",1.750784610257,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256834249131636
"53",53,"chl",1.78356686738705,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256593491196211
"54",54,"chl",1.8163491245171,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.25641616052016
"55",55,"chl",1.84913138164715,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256286330743581
"56",56,"chl",1.8819136387772,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256201469724372
"57",57,"chl",1.91469589590725,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256161146343353
"58",58,"chl",1.9474781530373,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256150421109917
"59",59,"chl",1.98026041016735,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256149080119087
"60",60,"chl",2.0130426672974,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148988873883
"61",61,"chl",2.04582492442745,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148981438393
"62",62,"chl",2.0786071815575,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148980263483
"63",63,"chl",2.11138943868755,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"64",64,"chl",2.1441716958176,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"65",65,"chl",2.17695395294765,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"66",66,"chl",2.2097362100777,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"67",67,"chl",2.24251846720775,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"68",68,"chl",2.2753007243378,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"69",69,"chl",2.30808298146785,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"70",70,"chl",2.3408652385979,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"71",71,"chl",2.37364749572795,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"72",72,"chl",2.406429752858,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"73",73,"chl",2.43921200998805,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"74",74,"chl",2.4719942671181,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"75",75,"chl",2.50477652424815,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"76",76,"chl",2.5375587813782,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"77",77,"chl",2.57034103850825,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"78",78,"chl",2.6031232956383,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"79",79,"chl",2.63590555276835,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"80",80,"chl",2.6686878098984,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"81",81,"chl",2.70147006702845,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"82",82,"chl",2.7342523241585,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"83",83,"chl",2.76703458128854,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"84",84,"chl",2.79981683841859,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"85",85,"chl",2.83259909554864,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"86",86,"chl",2.86538135267869,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"87",87,"chl",2.89816360980874,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"88",88,"chl",2.93094586693879,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"89",89,"chl",2.96372812406884,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"90",90,"chl",2.99651038119889,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"91",91,"chl",3.02929263832894,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"92",92,"chl",3.06207489545899,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"93",93,"chl",3.09485715258904,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"94",94,"chl",3.12763940971909,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"95",95,"chl",3.16042166684914,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"96",96,"chl",3.19320392397919,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"97",97,"chl",3.22598618110924,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"98",98,"chl",3.25876843823929,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"99",99,"chl",3.29155069536934,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"100",100,"chl",3.32433295249939,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.256148972127215
"101",1,"cv",0.0221707597374916,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.414515729423984
"102",2,"cv",0.0349226715889844,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.424924807852037
"103",3,"cv",0.0476745834404772,"el_EMmeanByTSS_mergedData_mergedRun_mergedAlgo",0.434072250611978
